class_id,img_idx,occlusion_level,cos_sim,clean_mag,occ_mag,mag_diff
237,23,20,0.8708025813102722,62.776447,48.04202,14.734428
237,24,20,0.8261357545852661,58.620525,55.445892,3.174633
237,25,20,0.7878270745277405,58.4353,51.290524,7.1447754
237,26,20,0.853018045425415,66.22423,54.26004,11.964188
237,27,20,0.7910483479499817,53.46703,63.14403,9.677002
237,28,20,0.8699452877044678,59.25343,62.69963,3.4462013
237,29,20,0.8863285779953003,57.98812,60.87216,2.8840408
237,30,20,0.8109503984451294,56.22255,56.718513,0.49596405
237,31,20,0.735822319984436,56.957695,56.56947,0.38822556
237,32,20,0.9005714654922485,62.63156,56.113033,6.518528
237,33,20,0.5940761566162109,57.95713,49.186607,8.770523
237,34,20,0.8167111873626709,57.05581,64.198425,7.1426163
237,35,20,0.9068644046783447,58.144154,54.947945,3.196209
237,36,20,0.5943988561630249,42.926266,59.361084,16.434818
237,37,20,0.8353853821754456,53.51153,55.412422,1.9008904
237,38,20,0.994720458984375,63.88025,61.393654,2.4865952
237,39,20,0.7882033586502075,48.578594,54.90617,6.3275757
237,40,20,0.6729713678359985,48.810783,51.81611,3.0053253
237,41,20,0.8054879307746887,71.01766,59.504345,11.513317
237,42,20,0.2362476885318756,41.293682,69.738,28.444317
237,43,20,0.582444429397583,57.34316,49.97961,7.3635483
237,44,20,0.30834388732910156,57.11485,42.845825,14.269024
237,45,20,0.5913404822349548,61.260933,39.968723,21.29221
237,46,20,0.5552529096603394,47.68151,53.269096,5.5875854
237,47,20,0.8584763407707214,55.69444,58.357838,2.6633987
237,48,20,0.34468692541122437,63.041256,41.44514,21.596115
237,49,20,0.8867478370666504,49.989544,58.48591,8.496365
229,0,20,0.9173211455345154,82.235634,77.08557,5.1500626
229,1,20,0.9392163753509521,62.068226,69.06082,6.9925957
229,2,20,0.7712209224700928,54.187656,63.814453,9.626797
229,3,20,0.9670473337173462,76.5994,72.1094,4.4900055
229,4,20,0.9217513799667358,74.493904,65.68766,8.806244
229,5,20,0.9449264407157898,69.77235,72.535736,2.7633896
229,6,20,0.919082760810852,62.47393,67.81118,5.3372498
229,7,20,0.9044770002365112,76.562,60.717094,15.844902
229,8,20,0.8678151369094849,56.768955,70.201836,13.43288
229,9,20,0.9326344728469849,65.23679,60.649273,4.5875206
229,10,20,0.9232791662216187,75.552956,66.93943,8.613525
229,11,20,0.9114543795585632,70.36961,66.1283,4.24131
229,12,20,0.7953343391418457,72.05577,45.673832,26.381939
229,13,20,0.7832696437835693,49.420372,65.033394,15.613022
229,14,20,0.884522557258606,78.24399,59.115665,19.128323
229,15,20,0.7727616429328918,55.61512,60.042843,4.427723
229,16,20,0.9094544053077698,63.00232,70.708206,7.705887
229,17,20,0.937670111656189,73.63694,77.47945,3.8425064
229,18,20,0.8524559736251831,70.5488,49.665325,20.883472
229,19,20,0.8085086941719055,62.754333,75.66003,12.905693
229,20,20,0.870868444442749,56.92932,73.76344,16.834122
229,21,20,0.8385001420974731,70.84424,54.30438,16.53986
229,22,20,0.8851714134216309,66.830986,52.66608,14.164906
229,23,20,0.8653963804244995,61.902405,55.457157,6.4452477
229,24,20,0.8902488350868225,60.244324,67.23363,6.9893036
229,25,20,0.8328552842140198,66.34901,54.049557,12.29945
229,26,20,0.9206768274307251,56.504726,69.9361,13.43137
229,27,20,0.8977832794189453,68.18039,67.20223,0.97815704
229,28,20,0.8396389484405518,52.20479,58.56202,6.357231
229,29,20,0.9181485176086426,75.39158,62.69859,12.692989
229,30,20,0.9371013641357422,71.31418,81.99782,10.68364
229,31,20,0.8526334166526794,50.88619,74.80909,23.922901
229,32,20,0.8845250606536865,63.46662,77.85156,14.384941
229,33,20,0.9394501447677612,66.27631,67.244514,0.9682007
229,34,20,0.8166953921318054,58.4778,66.46212,7.9843216
229,35,20,0.8759340643882751,63.802143,58.643707,5.158436
229,36,20,0.7463425397872925,71.14437,47.013783,24.130589
229,37,20,0.8609479069709778,49.58805,73.8755,24.287453
229,38,20,0.9101536273956299,61.903946,77.42985,15.525902
229,39,20,0.7992618083953857,49.01642,60.929527,11.913109
229,40,20,0.8925091028213501,63.349274,61.274513,2.0747604
229,41,20,0.899554967880249,61.6023,67.49493,5.8926277
229,42,20,0.8234477043151855,63.958958,57.192883,6.766075
229,43,20,0.9092226028442383,78.83605,62.178925,16.657127
229,44,20,0.8285506963729858,69.45658,60.62834,8.828239
229,45,20,0.6092758178710938,78.04045,42.84531,35.19514
229,46,20,0.809335470199585,62.190624,57.537975,4.652649
229,47,20,0.7991531491279602,64.54569,52.526707,12.018986
229,48,20,0.8683675527572632,60.948444,67.25074,6.3022957
229,49,20,0.898400604724884,79.87378,62.679874,17.193905
417,0,20,0.9265532493591309,61.41325,78.4384,17.02515
417,1,20,0.6495001316070557,75.4356,45.62319,29.812408
417,2,20,0.8747714757919312,62.40872,65.08953,2.6808128
417,3,20,0.9005756974220276,79.1138,60.752705,18.361095
417,4,20,0.9202325344085693,75.48539,64.97699,10.5084
417,5,20,0.8819653391838074,58.486935,50.190773,8.296162
417,6,20,0.8323506712913513,61.91593,54.215076,7.7008553
417,7,20,0.9483218193054199,78.52925,66.27986,12.24939
417,8,20,0.9161413311958313,76.06627,68.55401,7.5122604
417,9,20,0.8051764369010925,58.378708,69.08786,10.709152
417,10,20,0.8324048519134521,76.5249,54.29313,22.231773
417,11,20,0.9525187015533447,69.89985,81.786476,11.886627
417,12,20,0.9679592251777649,73.02805,73.35756,0.32950592
417,13,20,0.9271233677864075,79.49882,66.6212,12.877617
417,14,20,0.78276526927948,58.427853,81.69442,23.266567
417,15,20,0.9553760290145874,81.0773,76.5467,4.5306015
417,16,20,0.9620033502578735,70.30739,77.67903,7.371643
417,17,20,0.6865397691726685,73.72425,52.68516,21.03909
417,18,20,0.9865702986717224,87.552864,84.29335,3.2595139
417,19,20,0.9475321769714355,86.32289,83.06503,3.2578583
417,20,20,0.9723355174064636,80.71351,73.98825,6.725258
417,21,20,0.9192925095558167,74.16131,80.35144,6.190132
417,22,20,0.9557507634162903,75.84175,70.238,5.603752
417,23,20,0.9538428783416748,83.455894,82.46948,0.98641205
417,24,20,0.9468262791633606,68.172356,63.327515,4.844841
417,25,20,0.9205300807952881,88.0271,68.33404,19.693062
417,26,20,0.8378207683563232,47.9957,85.07226,37.076557
417,27,20,0.7793846130371094,55.897068,53.560955,2.336113
417,28,20,0.9452362060546875,73.798256,74.056984,0.25872803
417,29,20,0.9054655432701111,76.71115,66.650696,10.060455
417,30,20,0.9498438239097595,80.98217,78.622025,2.3601456
417,31,20,0.9437975287437439,72.94968,80.15845,7.2087708
417,32,20,0.8767393827438354,69.904526,49.820156,20.08437
417,33,20,0.8028314113616943,54.50451,77.907425,23.402916
417,34,20,0.9606072306632996,69.94237,75.22808,5.285713
417,35,20,0.9620773792266846,72.980255,84.75548,11.775223
417,36,20,0.9677556753158569,76.89116,77.73156,0.8404007
417,37,20,0.9552702903747559,81.796585,67.552574,14.244011
417,38,20,0.9447213411331177,81.59141,76.74587,4.8455353
417,39,20,0.9133679270744324,71.2764,69.4198,1.8565979
417,40,20,0.7914213538169861,85.09067,62.1163,22.97437
417,41,20,0.9682716131210327,75.21342,82.43521,7.221794
417,42,20,0.9499765038490295,75.537796,69.95121,5.586586
417,43,20,0.970515251159668,74.37867,73.8287,0.54997253
417,44,20,0.9282950162887573,65.61576,76.787094,11.171333
417,45,20,0.938829243183136,66.436844,80.43312,13.996277
417,46,20,0.865555465221405,51.454548,69.247894,17.793346
417,47,20,0.9632334113121033,75.95954,67.10427,8.85527
417,48,20,0.7665590643882751,48.99065,78.43977,29.449123
417,49,20,0.9459762573242188,84.17597,72.98923,11.186745
421,0,20,0.9141474962234497,78.17456,66.287056,11.887505
421,1,20,0.8028079867362976,83.45185,70.87294,12.578911
421,2,20,0.8250002861022949,62.572285,52.07652,10.495766
421,3,20,0.683221697807312,50.04778,52.513428,2.4656487
421,4,20,0.7725434303283691,58.4655,79.908264,21.442764
421,5,20,0.7070386409759521,46.722355,69.375565,22.65321
421,6,20,0.7388811111450195,52.148033,60.083054,7.9350204
421,7,20,0.6635834574699402,53.994457,55.817997,1.8235397
421,8,20,0.8860222101211548,64.099335,62.060093,2.0392418
421,9,20,0.8837063312530518,61.573174,63.527676,1.9545021
421,10,20,0.8407418131828308,59.128056,65.125015,5.9969597
421,11,20,0.8767759799957275,78.267944,67.35701,10.910934
421,12,20,0.895371675491333,70.19349,76.39544,6.20195
421,13,20,0.8576993942260742,67.429726,57.718468,9.711258
421,14,20,0.8373820781707764,69.61521,61.82719,7.788021
421,15,20,0.8172279000282288,51.80924,53.258823,1.449585
421,16,20,0.8525680303573608,60.094044,72.480515,12.386471
421,17,20,0.8507276773452759,68.71959,55.536278,13.183311
421,18,20,0.9145396947860718,70.614876,60.19729,10.417587
421,19,20,0.8828475475311279,64.771996,56.895412,7.876583
421,20,20,0.4597510099411011,43.114033,59.85476,16.740726
421,21,20,0.5003737211227417,46.34043,54.160587,7.820156
421,22,20,0.8740235567092896,61.83604,65.56156,3.725521
421,23,20,0.5142056345939636,53.657288,46.73711,6.9201775
421,24,20,0.8726149797439575,65.2532,55.08896,10.164238
421,25,20,0.8825181722640991,59.48437,65.82673,6.3423576
421,26,20,0.5090250968933105,50.37391,49.732304,0.6416054
421,27,20,0.6714074611663818,66.12506,49.104874,17.020187
421,28,20,0.601947009563446,68.75803,41.250526,27.507507
421,29,20,0.6374166011810303,64.75602,42.53478,22.221241
421,30,20,0.8294541239738464,54.079636,66.10689,12.027252
421,31,20,0.6674134731292725,52.273087,50.906376,1.3667107
421,32,20,0.88886559009552,63.05113,58.29009,4.7610397
421,33,20,0.8663814663887024,67.15642,65.53377,1.6226501
421,34,20,0.9962977170944214,70.71499,67.99285,2.7221375
421,35,20,0.7840107083320618,53.356865,63.07104,9.714176
421,36,20,0.8773523569107056,63.598534,64.21759,0.6190567
421,37,20,0.8520694971084595,76.65652,61.097733,15.5587845
421,38,20,0.7560840845108032,51.6815,50.66118,1.0203209
421,39,20,0.5395585298538208,42.57127,65.83677,23.2655
421,40,20,0.6730834245681763,50.29589,58.11646,7.820568
421,41,20,0.5083465576171875,64.96339,43.619198,21.344189
421,42,20,0.9723100662231445,46.83278,44.9709,1.8618774
421,43,20,0.8442173004150391,58.950783,70.62711,11.676331
421,44,20,0.7783171534538269,68.289734,57.969707,10.320026
421,45,20,0.7763234972953796,61.469513,51.351147,10.118366
421,46,20,0.606414794921875,52.211243,51.202118,1.0091248
421,47,20,0.8462636470794678,55.251152,59.33619,4.085037
421,48,20,0.49887388944625854,68.17718,43.709747,24.46743
421,49,20,0.8302494287490845,55.41249,50.752632,4.6598587
430,0,20,0.9348119497299194,68.972115,85.297424,16.32531
430,1,20,0.9452453255653381,71.502304,75.93589,4.433586
430,2,20,0.9630217552185059,80.65993,77.74753,2.9123993
430,3,20,0.9476160407066345,66.64741,57.057167,9.5902405
430,4,20,0.7835885286331177,71.21361,60.85737,10.356239
430,5,20,0.8392384648323059,66.91587,62.551575,4.364296
430,6,20,0.8584263324737549,56.794563,71.96071,15.166145
430,7,20,0.9193347692489624,81.35488,62.7002,18.654682
430,8,20,0.88819819688797,74.20747,58.21576,15.9917145
430,9,20,0.9745618104934692,80.870636,70.76434,10.106293
430,10,20,0.8795152306556702,67.85189,61.086628,6.7652626
430,11,20,0.7729435563087463,57.91558,66.13864,8.223061
430,12,20,0.8940737247467041,59.398052,69.65,10.251949
430,13,20,0.9384164810180664,82.51754,65.619896,16.897644
430,14,20,0.6186195611953735,48.73296,63.535843,14.802883
430,15,20,0.8477566838264465,61.264484,83.54565,22.281162
430,16,20,0.9675253629684448,70.3194,65.67311,4.646286
430,17,20,0.9585756063461304,69.66137,66.984726,2.6766434
430,18,20,0.926487386226654,59.264606,78.343544,19.078938
430,19,20,0.9463008642196655,74.53241,67.80152,6.7308884
430,20,20,0.9074466228485107,66.91275,61.435192,5.477558
430,21,20,0.9452299475669861,59.516506,76.199974,16.683468
430,22,20,0.21678009629249573,67.03422,38.656998,28.37722
430,23,20,0.7985045909881592,90.02257,57.87031,32.152256
430,24,20,0.9282437562942505,76.39724,68.66387,7.733368
430,25,20,0.9083263874053955,69.278694,59.027023,10.251671
430,26,20,0.9329004287719727,73.9086,72.42649,1.4821091
430,27,20,0.910050630569458,65.117645,64.7463,0.37134552
430,28,20,0.9192518591880798,78.1437,60.08029,18.063408
430,29,20,0.9475136995315552,84.51829,77.49558,7.022705
430,30,20,0.9239134192466736,69.78224,67.69385,2.0883942
430,31,20,0.9381335377693176,83.18352,68.46973,14.713791
430,32,20,0.8519185781478882,72.08684,57.057716,15.029121
430,33,20,0.8756051063537598,61.586327,58.62263,2.9636955
430,34,20,0.9350810050964355,67.171,83.5029,16.331902
430,35,20,0.6983734369277954,61.58152,45.905136,15.676384
430,36,20,0.8770536184310913,70.09066,71.36666,1.276001
430,37,20,0.9225709438323975,76.88151,71.5885,5.293007
430,38,20,0.9369372129440308,66.58021,84.61169,18.031479
430,39,20,0.8224362134933472,59.658936,62.656193,2.9972572
430,40,20,0.31442058086395264,40.165802,69.05247,28.886665
430,41,20,0.9099504947662354,60.934536,70.25793,9.323391
430,42,20,0.8902668356895447,58.441395,66.88827,8.446873
430,43,20,0.8947048187255859,80.29723,55.75761,24.539623
430,44,20,0.9457839727401733,70.2411,79.539894,9.298798
430,45,20,0.9018331170082092,56.158722,76.20048,20.041756
430,46,20,0.9369202852249146,72.33711,78.53124,6.19413
430,47,20,0.9658479690551758,71.800995,83.563705,11.762711
430,48,20,0.953330397605896,69.88924,80.97894,11.089706
430,49,20,0.8799386620521545,74.08673,54.455956,19.630775
668,0,20,0.8919299840927124,60.75872,72.640724,11.882004
668,1,20,0.9107564091682434,77.82225,61.938774,15.883476
668,2,20,0.9173390865325928,73.8933,57.925125,15.968178
668,3,20,0.9460638761520386,62.137703,71.44639,9.308685
668,4,20,0.8704601526260376,75.20372,58.916275,16.287445
668,5,20,0.9200458526611328,61.207047,79.190056,17.98301
668,6,20,0.8887046575546265,64.960625,57.680996,7.2796288
668,7,20,0.8378785848617554,67.72341,54.74494,12.97847
668,8,20,0.8926030397415161,60.03345,72.48238,12.448933
668,9,20,0.9188024997711182,74.67693,65.54604,9.13089
668,10,20,0.9137657880783081,77.18299,59.132187,18.050804
668,11,20,0.9416937232017517,72.47854,74.6313,2.1527634
668,12,20,0.9331741333007812,59.13162,78.97698,19.845364
668,13,20,0.839562177658081,70.74548,57.91899,12.826492
668,14,20,0.9548167586326599,69.557816,76.160416,6.6026
668,15,20,0.8471338152885437,52.899544,66.2111,13.311554
668,16,20,0.7609373331069946,74.6815,49.221348,25.460155
668,17,20,0.967156171798706,83.88511,78.77427,5.11084
668,18,20,0.9140133261680603,59.27125,66.23725,6.9659996
668,19,20,0.937034547328949,77.005615,70.81176,6.1938553
668,20,20,0.8829253315925598,84.311165,61.81802,22.493145
668,21,20,0.9267419576644897,60.053375,72.11223,12.058853
668,22,20,0.9611374735832214,71.282845,73.99693,2.7140884
668,23,20,0.9455069303512573,66.48746,71.62611,5.138649
668,24,20,0.8998537063598633,58.500103,61.093853,2.59375
668,25,20,0.8089847564697266,72.41527,55.060543,17.354725
668,26,20,0.825031042098999,51.554848,72.63741,21.082565
668,27,20,0.9598232507705688,72.5717,79.66531,7.0936127
668,28,20,0.9711591005325317,85.00605,82.16747,2.8385773
668,29,20,0.9507843255996704,69.06735,75.516075,6.448723
668,30,20,0.8114055395126343,82.28559,52.68028,29.605312
668,31,20,0.95003342628479,71.00933,72.31701,1.3076782
668,32,20,0.9334433078765869,71.2087,73.83223,2.6235275
668,33,20,0.9498312473297119,71.765015,84.21251,12.4474945
668,34,20,0.8435360193252563,53.396328,73.701515,20.305187
668,35,20,0.9381645321846008,65.760956,69.39531,3.6343536
668,36,20,0.916706919670105,61.72767,78.012276,16.284607
668,37,20,0.9292651414871216,73.95016,59.992626,13.957531
668,38,20,0.9596655964851379,73.46752,82.831894,9.364372
668,39,20,0.8508651256561279,56.137016,59.817257,3.6802406
668,40,20,0.8911724090576172,63.411938,56.709984,6.701954
668,41,20,0.9236236214637756,70.385284,66.59503,3.7902527
668,42,20,0.9099709987640381,67.00129,68.415405,1.4141159
668,43,20,0.9431841373443604,77.24464,72.04515,5.199486
668,44,20,0.9359471797943115,67.94423,69.86747,1.9232407
668,45,20,0.8561946153640747,57.724014,68.19142,10.467407
668,46,20,0.9418632984161377,72.31074,71.00647,1.3042679
668,47,20,0.9454513192176819,60.50989,67.713615,7.203724
668,48,20,0.867136538028717,60.76965,68.22938,7.4597282
668,49,20,0.9583927392959595,73.7728,63.56578,10.207016
757,0,20,0.9350096583366394,77.26184,65.145256,12.116585
757,1,20,0.7953392267227173,51.261814,51.064205,0.19760895
757,2,20,0.6054643988609314,48.460674,73.6601,25.199429
757,3,20,0.7215541005134583,44.28249,72.601105,28.318615
757,4,20,0.8467151522636414,49.868378,76.51586,26.647484
757,5,20,0.8681285381317139,71.006454,56.916767,14.089687
757,6,20,0.9566846489906311,82.464035,72.30985,10.154182
757,7,20,0.8653854131698608,57.912178,69.32187,11.409691
757,8,20,0.6912897825241089,73.59888,46.6578,26.941078
757,9,20,0.5665726661682129,79.820076,44.46949,35.350586
757,10,20,0.8044662475585938,54.98222,74.31478,19.332561
757,11,20,0.891002357006073,61.506554,69.74274,8.236183
757,12,20,0.8141682744026184,56.40401,49.725746,6.6782646
757,13,20,0.883735179901123,61.741467,78.46845,16.726986
757,14,20,0.9483480453491211,69.80429,75.4631,5.658806
757,15,20,0.9328515529632568,70.639366,60.73946,9.899906
757,16,20,0.9439042806625366,73.50972,73.20018,0.3095398
757,17,20,0.8395475745201111,72.56585,54.243896,18.321953
757,18,20,0.783539891242981,45.199203,54.827465,9.628262
757,19,20,0.945905327796936,69.79787,69.606415,0.19145203
757,20,20,0.9396663904190063,73.59217,65.01504,8.577133
757,21,20,0.9315875172615051,59.206623,60.02461,0.81798553
757,22,20,0.9492660760879517,76.71823,65.6426,11.07563
757,23,20,0.9081516265869141,66.28469,58.50272,7.781971
757,24,20,0.712468147277832,51.361492,64.18445,12.822956
757,25,20,0.7403571605682373,65.033424,45.76215,19.271275
757,26,20,0.9499552249908447,66.28947,74.3794,8.089935
757,27,20,0.9156781435012817,66.72805,76.48697,9.758919
757,28,20,0.9445659518241882,71.26424,68.2078,3.0564346
757,29,20,0.8839367628097534,76.68717,57.415577,19.271595
757,30,20,0.8063225746154785,60.714607,57.459606,3.255001
757,31,20,0.8059215545654297,54.044956,50.618187,3.4267693
757,32,20,0.9581552743911743,61.081806,63.328903,2.247097
757,33,20,0.8661473989486694,62.24942,52.052135,10.197285
757,34,20,0.8264222145080566,54.261787,67.319374,13.057587
757,35,20,0.9689233899116516,80.68286,75.0372,5.6456604
757,36,20,0.8627176284790039,72.14289,57.851936,14.290955
757,37,20,0.8206186294555664,52.964,59.02043,6.056431
757,38,20,0.7496150135993958,63.475636,54.57735,8.898285
757,39,20,0.9664708375930786,78.32996,69.64142,8.688545
757,40,20,0.693663477897644,72.38589,43.000187,29.3857
757,41,20,0.9174754619598389,81.30474,69.65342,11.651321
757,42,20,0.7109989523887634,44.442375,60.587994,16.145618
757,43,20,0.9503190517425537,72.71245,65.794365,6.918083
757,44,20,0.8202100992202759,64.94437,53.396397,11.54797
757,45,20,0.8650181293487549,58.310894,66.95486,8.643963
757,46,20,0.9417762756347656,64.50678,68.736115,4.229332
757,47,20,0.9395683407783508,78.423775,63.078037,15.345737
757,48,20,0.8527675867080688,54.43894,54.97112,0.5321808
757,49,20,0.8096591234207153,63.24354,54.494396,8.7491455
814,0,20,0.8140249252319336,53.012505,77.034256,24.021751
814,1,20,0.8584003448486328,73.80396,58.08158,15.722382
814,2,20,0.8809467554092407,65.55829,58.989067,6.5692215
814,3,20,0.9126290082931519,67.081116,69.22884,2.147728
814,4,20,0.9506245851516724,85.94261,72.13398,13.808632
814,5,20,0.9303454160690308,70.147644,87.02594,16.878296
814,6,20,0.8806205987930298,75.722336,56.983673,18.738663
814,7,20,0.9470407962799072,70.77567,61.98825,8.787422
814,8,20,0.8184118270874023,70.556175,59.20918,11.346996
814,9,20,0.9682183265686035,74.83652,75.79413,0.9576111
814,10,20,0.9274153113365173,66.7809,63.591995,3.1889038
814,11,20,0.839906632900238,53.905403,70.11774,16.212334
814,12,20,0.9303085803985596,70.94022,66.482796,4.457428
814,13,20,0.9059730768203735,81.34048,70.60509,10.73539
814,14,20,0.9313649535179138,65.43992,79.67773,14.237808
814,15,20,0.8975850343704224,79.47269,60.888092,18.584595
814,16,20,0.923613429069519,67.040665,65.33531,1.7053528
814,17,20,0.8481247425079346,56.946087,76.45613,19.510044
814,18,20,0.9552772641181946,88.66925,69.11087,19.55838
814,19,20,0.9428349733352661,63.1982,73.05587,9.85767
814,20,20,0.8998621702194214,63.2359,71.13308,7.8971786
814,21,20,0.9511274099349976,75.82106,72.26606,3.5550003
814,22,20,0.9645132422447205,79.51899,77.8338,1.6851883
814,23,20,0.8670138716697693,58.59862,70.79361,12.194988
814,24,20,0.8675439357757568,57.18084,79.268105,22.087265
814,25,20,0.9266114830970764,66.8256,70.37839,3.5527878
814,26,20,0.9328361749649048,77.60256,66.819,10.783562
814,27,20,0.7891553640365601,69.03769,54.67743,14.36026
814,28,20,0.8532296419143677,73.43389,54.51479,18.919102
814,29,20,0.8660295605659485,72.85112,60.855736,11.995384
814,30,20,0.8800482153892517,59.373493,71.3384,11.964909
814,31,20,0.9330219030380249,71.434006,66.43237,5.0016327
814,32,20,0.7812372446060181,53.81698,56.447784,2.630806
814,33,20,0.8994475603103638,61.246525,55.409904,5.8366203
814,34,20,0.8409043550491333,58.268974,76.4462,18.177223
814,35,20,0.9183485507965088,62.165974,84.84412,22.678143
814,36,20,0.9084416627883911,73.78003,77.59272,3.8126907
814,37,20,0.9063124656677246,60.017277,68.98953,8.972256
814,38,20,0.9077622890472412,73.7705,59.090477,14.680023
814,39,20,0.9419218897819519,76.18559,64.32315,11.862442
814,40,20,0.7138305306434631,49.194664,71.23441,22.03975
814,41,20,0.788942813873291,69.505104,52.209442,17.295662
814,42,20,0.8634132742881775,57.696163,63.69081,5.994648
814,43,20,0.9120573997497559,71.59649,66.15897,5.4375153
814,44,20,0.7471534013748169,64.29798,48.058376,16.239605
814,45,20,0.9205416440963745,67.20532,72.26862,5.063301
814,46,20,0.951029360294342,77.805,71.89541,5.9095917
814,47,20,0.8769538402557373,75.30726,57.847523,17.459736
814,48,20,0.9560625553131104,83.07959,76.91982,6.159767
814,49,20,0.9135323762893677,71.340645,65.39607,5.9445724
235,0,30,0.8882606625556946,56.88876,67.84066,10.9519005
235,1,30,0.8507606983184814,60.069027,57.97784,2.0911865
235,2,30,0.7293533086776733,49.951733,59.13514,9.183407
235,3,30,0.8372137546539307,49.8669,60.836292,10.969391
235,4,30,0.8319479823112488,58.653744,44.86246,13.791283
235,5,30,0.8534702658653259,51.89902,55.107643,3.208622
235,6,30,0.9334902763366699,56.70776,65.69923,8.9914665
235,7,30,0.8464305400848389,58.777252,46.34678,12.430473
235,8,30,0.8301944732666016,61.25714,50.37622,10.88092
235,9,30,0.8744826912879944,58.55376,57.063297,1.4904633
235,10,30,0.8883386254310608,56.206833,51.995323,4.2115097
235,11,30,0.8604037761688232,56.98961,63.697987,6.708378
235,12,30,0.9005418419837952,57.387165,58.31812,0.930954
235,13,30,0.7871640920639038,54.446163,48.91799,5.5281715
235,14,30,0.8981828093528748,57.873375,60.568207,2.6948318
235,15,30,0.8011854887008667,65.40108,46.569828,18.83125
235,16,30,0.7267237901687622,51.927757,58.205807,6.2780495
235,17,30,0.9084526896476746,62.182415,55.97967,6.2027435
235,18,30,0.7329181432723999,53.22702,48.57079,4.656231
235,19,30,0.9033727645874023,68.11534,55.64786,12.46748
235,20,30,0.8619109392166138,52.98418,49.759792,3.2243881
235,21,30,0.8352408409118652,51.55202,50.69507,0.85695267
235,22,30,0.9003676176071167,58.672054,57.519943,1.152111
235,23,30,0.8661260604858398,58.8091,53.2762,5.532902
235,24,30,0.6954691410064697,40.209484,58.598324,18.38884
235,25,30,0.6738850474357605,63.768368,48.60296,15.165409
235,26,30,0.9168794751167297,61.712784,50.83551,10.877274
235,27,30,0.8904178142547607,57.78585,58.711487,0.9256363
235,28,30,0.8579288721084595,47.29136,54.801098,7.509739
235,29,30,0.7591391801834106,44.510868,48.274647,3.7637787
235,30,30,0.8588196635246277,48.103413,43.37789,4.725521
235,31,30,0.8806741833686829,56.9142,49.180676,7.7335243
235,32,30,0.8086997270584106,51.775818,54.64799,2.8721733
235,33,30,0.6981483697891235,51.153194,50.34725,0.80594254
235,34,30,0.8104190230369568,51.87734,63.710865,11.833527
235,35,30,0.8328890800476074,53.550236,57.33709,3.7868538
235,36,30,0.8958747386932373,49.972507,52.64705,2.6745415
235,37,30,0.8921110033988953,52.80172,58.02781,5.2260895
235,38,30,0.840251088142395,53.13188,58.482735,5.350853
235,39,30,0.8448978662490845,58.34427,49.121532,9.222736
235,40,30,0.9148814678192139,54.056072,55.300163,1.244091
235,41,30,0.8525531888008118,51.555656,68.184456,16.6288
235,42,30,0.7816025018692017,53.750576,48.19666,5.553917
235,43,30,0.6567419171333313,62.81697,41.38514,21.431831
235,44,30,0.8081876635551453,63.57467,52.63353,10.941139
235,45,30,0.8853113055229187,53.48503,53.969112,0.48408127
235,46,30,0.9401122331619263,69.13949,63.671967,5.4675217
235,47,30,0.9853049516677856,57.872383,54.81509,3.057293
235,48,30,0.7689515352249146,74.27232,51.739853,22.53247
235,49,30,0.9059386253356934,60.968304,52.78799,8.180313
98,0,30,0.9277596473693848,67.1964,66.075806,1.1205978
98,1,30,0.9332672357559204,68.46778,70.28511,1.8173294
98,2,30,0.8416751623153687,54.28136,77.96474,23.683376
98,3,30,0.9310756921768188,66.184654,73.159134,6.9744797
98,4,30,0.9228099584579468,70.444954,72.56449,2.1195374
98,5,30,0.9702178835868835,70.57329,70.58554,0.012252808
98,6,30,0.9280692934989929,76.6348,71.39796,5.236847
98,7,30,0.953535258769989,74.23392,76.442505,2.2085876
98,8,30,0.9051376581192017,64.06676,83.40928,19.342522
98,9,30,0.9588126540184021,72.01656,73.60549,1.5889282
98,10,30,0.6834231615066528,85.332825,52.175816,33.15701
98,11,30,0.9568686485290527,72.64061,75.83316,3.1925507
98,12,30,0.9685803055763245,79.99109,88.30223,8.311142
98,13,30,0.7523287534713745,74.89864,48.08981,26.808834
98,14,30,0.9133346080780029,72.74657,72.06036,0.686203
98,15,30,0.9141860008239746,77.35429,65.16564,12.188644
98,16,30,0.9480887055397034,81.34167,77.6265,3.7151642
98,17,30,0.9407308101654053,74.52733,65.539,8.988327
98,18,30,0.9148061871528625,62.42913,65.2717,2.8425674
98,19,30,0.9922283291816711,76.41568,70.059525,6.3561554
98,20,30,0.9688374400138855,85.14623,74.03894,11.107292
98,21,30,0.8510720729827881,63.772297,61.182682,2.5896149
98,22,30,0.9386006593704224,68.169106,67.69462,0.4744873
98,23,30,0.8687814474105835,63.721535,62.276703,1.4448318
98,24,30,0.8904087543487549,80.139565,62.42382,17.715744
98,25,30,0.8203699588775635,67.92239,63.025642,4.8967514
98,26,30,0.9297199845314026,76.061195,63.632687,12.428509
98,27,30,0.7764574289321899,61.157562,86.33582,25.17826
98,28,30,0.959644079208374,75.62361,67.84706,7.7765503
98,29,30,0.8463594913482666,67.10091,66.78372,0.31718445
98,30,30,0.9153023958206177,76.84527,68.121864,8.723404
98,31,30,0.9653856158256531,84.95254,81.63194,3.3205948
98,32,30,0.9592581391334534,80.79921,77.003815,3.795395
98,33,30,0.955871045589447,67.07805,68.83536,1.757309
98,34,30,0.8901413679122925,80.40906,74.22962,6.1794357
